imagenet_img_id,label
n02123394_7707,Chair
n02123394_7731,Cat
n02123394_7782,Dog
n02123394_7807,Cat
n02123394_7812,Cat
n02123394_7836,Cat
n02123394_7847,Cat
n02123394_7848,Dog
n02123394_7871,Cat
n02123394_7887,Cat
n02123394_7893,Cat
n02123394_7901,Cat
n02123394_7901,TV/Monitor
n02123394_7935,Cat
n02123394_797,Cat
n02123394_80,Cat
n02123394_8009,Cat
n02123394_8098,Cat
n02123394_8130,Cat
n02123394_8141,Cat
n02123394_817,Cat
n02123394_8226,Cat
n02123394_8252,Cat
n02123394_8253,Cat
n02123394_8282,Cat
n02123394_8296,Cat
n02123394_8337,Cat
n02123394_834,Cat
n02123394_837,Cat
n02123394_8379,Cat
n02123394_8379,Dog
n02123394_8384,Cat
n02123394_8422,Cat
n02123394_8526,Chair
n02123394_8544,Cat
n02123394_8561,Cat
n02123394_8568,Cat
n02123394_8603,Cat
n02123394_8605,Cat
n02123394_8639,Cat
n02123394_8640,Cat
n02123394_8675,Cat
n02123394_8675,Person
n02123394_8695,Dog
n02123394_8695,Cat
n02123394_875,Cat
n02123394_8821,Cat
n02123394_8826,Cat
n02123394_888,Cat
n02123394_8938,Cat
n02123394_8946,Person
n02123394_8992,Bird
n02123394_9043,Cat
n02123394_916,Cat
n02123394_9227,Cat
n02123394_9237,Cat
n02123394_930,Dog
n02123394_932,Cat
n02123394_9356,Dog
n02123394_9356,Cat
n02123394_939,Dog
n02123394_939,Cat
n02123394_948,Cat
n02123394_9554,Cat
n02123394_97,Cat
n02123394_9767,Cat
n02123394_981,Cat
n02123394_982,Cat
n02123394_985,Cat
n02123394_9878,Cat
n02123394_9939,Cat
n02123394_994,Cat
n02123394_995,Cat
n02123597_10105,Cat
n02123597_10136,Cat
n02123597_1016,Cat
n02123597_10164,Cat
n02123597_10203,Dog
n02123597_10205,Cat
n02123597_10211,Cat
n02123597_1027,Cat
n02123597_10285,Cat
n02123597_10289,Person
n02123597_10289,Cat
n02123597_10289,TV/Monitor
n02123597_10417,Cat
n02123597_10419,Cat
n02123597_10425,Cat
n02123597_10470,Cat
n02123597_10484,Cat
n02123597_10514,Cat
n02123597_10529,Cat
n02123597_1054,Cat
n02123597_10544,Cat
n02123597_10596,Dog
n02123597_10599,Cat
n02123597_10635,Cat
n02123597_10648,Cat
n02123597_1070,Cat
n02123597_10712,Cat
n02123597_10760,Cat
n02123597_10878,Cat
n02123597_10891,Cat
n02123597_10896,Cat
n02123597_1091,Cat
n02123597_10914,Cat
n02123597_10941,Cat
n02123597_10952,Cat
n02123597_10994,Cat
n02123597_1102,Cat
n02123597_11027,Cat
n02123597_11037,Cat
n02123597_11040,Dog
n02123597_11056,Cat
n02123597_11061,Cat
n02123597_111,Dog
n02123597_11138,Cat
n02123597_11147,Cat
n02123597_11172,Cat
n02123597_11180,Cat
n02123597_11180,"Potted plant"
n02123597_1119,Cat
n02123597_11198,Cat
n02123597_11202,Cat
n02123597_11415,Cat
n02123597_11501,Cat
n02123597_1152,Person
n02123597_1152,Cat
n02123597_11529,Cat
n02123597_11551,Cat
n02123597_1158,Cat
n02123597_1162,Cat
n02123597_11650,Cat
n02123597_11658,Cat
n02123597_11658,Dog
n02123597_11723,Cat
n02123597_11735,Cat
n02123597_1174,Cat
n02123597_1174,"Potted plant"
n02123597_11752,Cat
n02123597_11799,Cat
n02123597_11804,Cat
n02123597_11858,Cat
n02123597_11877,Cat
n02123597_1189,Cat
n02123597_1192,Cat
n02123597_12,Dog
n02123597_12,Person
n02123597_12139,Cat
n02123597_12166,Cat
n02123597_12171,Cat
n02123597_12279,Cat
n02123597_12327,Cat
n02123597_12342,Cat
n02123597_12354,Cat
n02123597_1237,Person
n02123597_12380,Dog
n02123597_1245,Cat
n02123597_12554,Cat
n02123597_12554,"Potted plant"
n02123597_1257,Dog
n02123597_12576,Cat
n02123597_12585,Cat
n02123597_1260,Dog
n02123597_12651,Cat
n02123597_12687,Person
n02123597_12687,Cat
n02123597_12688,Cat
n02123597_12711,Cat
n02123597_1273,Cat
n02123597_12742,Cat
n02123597_12782,Cat
n02123597_12797,Dog
n02123597_12863,Cat
n02123597_12881,Cat
n02123597_12953,Dog
n02123597_12954,Cat
n02123597_12964,Cat
n02123597_12967,Cat
n02123597_13013,Cat
n02123597_13018,Cat
n02123597_13027,Cat
n02123597_13064,Cat
n02123597_1308,Cat
n02123597_13128,Cat
n02123597_13140,Cat
n02123597_13160,Cat
n02123597_13190,Cat
n02123597_13229,Dog
n02123597_13286,Cat
n02123597_13286,Sofa
n02123597_13299,Cat
n02123597_13357,Cat
n02123597_13411,Dog
n02123597_13411,Person
n02123597_13466,TV/Monitor
n02123597_13466,Dog
n02123597_13490,Cat
n02123597_13500,Cat
n02123597_1352,Cat
n02123597_13529,Cat
n02123597_13596,Cat
n02123597_13596,Chair
n02123597_13606,Cat
n02123597_13616,Cat
n02123597_13654,Cat
n02123597_1369,Cat
n02123597_1374,Dog
n02123597_13769,Cat
n02123597_13772,Cat
n02123597_13774,Cat
n02123597_13778,Cat
n02123597_13784,Cat
n02123597_13825,Cat
n02123597_13834,Cat
n02123597_13843,Cat
n02123597_13934,Cat
n02123597_1399,Cat
n02123597_14061,Bird
n02123597_14094,Cat
n02123597_1410,Cat
n02123597_14137,Cat
n02123597_14197,Dog
n02123597_14256,Cat
n02123597_14277,Cat
n02123597_14279,Cat
n02123597_14316,Dog
n02123597_14332,Cat
n02123597_14357,Cat
n02123597_14361,Cat
n02123597_14384,Dog
n02123597_14451,Cat
n02123597_14476,Cat
n02123597_1448,Cat
n02123597_1451,Cat
n02123597_14514,Cat
n02123597_14535,Cat
n02123597_14621,Cat
n02123597_14639,Cat
n02123597_14647,Cat
n02123597_14683,Cat
n02123597_14722,Cat
n02123597_14736,Cat
n02123597_14758,Dog
n02123597_14788,Cat
n02123597_14791,Cat
n02123597_14797,Cat
n02123597_1484,Cat
n02123597_15174,Cat
n02123597_1524,Cat
n02123597_1533,Cat
n02123597_15369,Cat
n02123597_15616,Cat
n02123597_1635,Dog
n02123597_1635,Cat
n02123597_1639,Cat
n02123597_1649,Cat
n02123597_166,Cat
n02123597_16676,Cat
n02123597_1678,Cat
n02123597_16975,Cat
n02123597_1750,Dog
n02123597_1798,Cat
n02123597_18,Cat
n02123597_1802,Cat
n02123597_1819,Cat
n02123597_1835,Cat
n02123597_1843,Dog
n02123597_1872,Cat
n02123597_18757,Cat
n02123597_18757,Dog
n02123597_18869,Cat
n02123597_18983,Cat
n02123597_1901,Cat
n02123597_19034,Cat
n02123597_1914,Cat
n02123597_1916,"Potted plant"
n02123597_1916,Cat
n02123597_1920,Cat
n02123597_19227,Cat
n02123597_1940,Cat
n02123597_1940,Person
n02123597_1994,Cat
n02123597_2,Cat
n02123597_2009,Dog
n02123597_2020,Cat
n02123597_20485,Cat
n02123597_2056,Cat
n02123597_20787,Cat
n02123597_2152,Cat
n02123597_2162,Cat
n02123597_2167,Dog
n02123597_2188,Person
n02123597_2188,Dog
n02123597_2203,Cat
n02123597_2225,Cat
n02123597_2228,Cat
n02123597_2232,Cat
n02123597_2239,Cat
n02123597_22430,Cat
n02123597_225,Cat
n02123597_2284,Cat
n02123597_2295,Cat
n02123597_22991,Cat
n02123597_2323,Cat
n02123597_23979,Cat
n02123597_2413,Cat
n02123597_2496,Cat
n02123597_2503,Cat
n02123597_2587,Cat
n02123597_2602,Cat
n02123597_2607,Cat
n02123597_26505,Cat
n02123597_2742,Cat
n02123597_2756,Cat
n02123597_277,Cat
n02123597_2777,Cat
n02123597_2789,Cat
n02123597_27951,Dog
n02123597_2822,Cat
n02123597_2839,Cat
n02123597_2842,Cat
n02123597_2850,Cat
n02123597_28530,Cat
n02123597_2912,Person
n02123597_2912,Cat
n02123597_2920,Cat
n02123597_29225,Cat
n02123597_295,Cat
n02123597_2957,Cat
n02123597_298,Cat
n02123597_3004,Cat
n02123597_3029,Cat
n02123597_3036,Dog
n02123597_3037,Cat
n02123597_3075,Cat
n02123597_3104,Cat
n02123597_3104,"Potted plant"
n02123597_3104,Chair
n02123597_3108,Cat
n02123597_317,Cat
n02123597_3193,Cat
n02123597_3203,Cat
n02123597_3215,Cat
n02123597_3235,Cat
n02123597_3280,Cat
n02123597_3302,Cat
n02123597_33367,Cat
n02123597_3338,Cat
n02123597_334,Cat
n02123597_337,Cat
n02123597_339,Cat
n02123597_3401,Cat
n02123597_34046,Cat
n02123597_3408,Cat
n02123597_3498,Cat
n02123597_3517,Cat
n02123597_352,Cat
n02123597_3575,Cat
n02123597_3575,Sofa
n02123597_3590,Cat
n02123597_3634,Cat
n02123597_3686,Cat
n02123597_3690,Person
n02123597_3704,Cat
n02123597_3767,Cat
n02123597_3793,Cat
n02123597_3822,Cat
n02123597_3853,Cat
n02123597_386,Cat
n02123597_3867,Cat
n02123597_3916,Dog
n02123597_3921,Cat
n02123597_40,Person
n02123597_40,Cat
n02123597_40,"Potted plant"
n02123597_4065,Cat
n02123597_4104,Cat
n02123597_4104,"Potted plant"
n02123597_422,Cat
n02123597_4222,Cat
n02123597_426,Cat
n02123597_4262,Cat
n02123597_4270,Cat
n02123597_4294,Cat
n02123597_4302,Cat
n02123597_4334,Cat
n02123597_4356,Cat
n02123597_4357,Cat
n02123597_4362,Cat
n02123597_4365,Cat
n02123597_4389,Cat
n02123597_439,Cat
n02123597_441,Cat
n02123597_4459,TV/Monitor
n02123597_4459,Cat
n02123597_446,Cat
n02123597_4516,Dog
n02123597_452,Cat
n02123597_4537,Cat
n02123597_454,Cat
n02123597_4546,Cat
n02123597_4595,Cat
n02123597_4607,Cat
n02123597_461,Cat
n02123597_4611,Cat
n02123597_4627,Cat
n02123597_4664,Cat
n02123597_4700,Cat
n02123597_4714,Cat
n02123597_4760,Cat
n02123597_4802,Cat
n02123597_4805,Cat
n02123597_4845,Cat
n02123597_4879,Cat
n02123597_4893,Cat
n02123597_4904,Dog
n02123597_4932,Cat
n02123597_4976,Cat
n02123597_4988,Cat
n02123597_4995,Cat
n02123597_4998,Cat
n02123597_5076,Cat
n02123597_511,Cat
n02123597_5127,Cat
n02123597_513,Cat
n02123597_5142,Cat
n02123597_5158,Cat
n02123597_5179,Cat
n02123597_5181,Cat
n02123597_5186,Cat
n02123597_5205,Cat
n02123597_5210,Cat
n02123597_5221,Cat
n02123597_5240,Cat
n02123597_5254,Dog
n02123597_5282,Cat
n02123597_5288,Person
n02123597_5288,Chair
n02123597_5340,Cat
n02123597_5360,Cat
n02123597_5378,Cat
n02123597_5438,Cat
n02123597_5493,Cat
n02123597_5514,Cat
n02123597_5530,Cat
n02123597_5573,Cat
n02123597_5583,Cat
n02123597_56,Cat
n02123597_5621,Cat
n02123597_564,Cat
n02123597_5655,Cat
n02123597_568,Cat
n02123597_5692,Cat
n02123597_5695,Cat
n02123597_5734,Cat
n02123597_5736,Cat
n02123597_5750,Cat
n02123597_578,Cat
n02123597_58,Cat
n02123597_5805,Cat
n02123597_5816,Cat
n02123597_5887,Cat
n02123597_589,Cat
n02123597_5911,Cat
n02123597_5927,Cat
n02123597_5951,Cat
n02123597_5968,Cat
n02123597_6154,Cat
n02123597_6186,Cat
n02123597_619,Cat
n02123597_62,Cat
n02123597_6209,Cat
n02123597_6242,Cat
n02123597_6258,Cat
n02123597_6268,Dog
n02123597_6282,Cat
n02123597_6296,Cat
n02123597_631,Cat
n02123597_6354,Cat
n02123597_6355,Cat
n02123597_6409,Cat
n02123597_6414,Bird
n02123597_6427,Cat
n02123597_6450,Cat
n02123597_6451,Cat
n02123597_6456,Dog
n02123597_6463,Cat
n02123597_647,Cat
n02123597_6475,Cat
n02123597_650,Cat
n02123597_6517,Cat
n02123597_6550,Cat
n02123597_6577,Cat
n02123597_6579,Cat
n02123597_660,Cat
n02123597_6613,Dog
n02123597_6641,Cat
n02123597_6660,Cat
n02123597_6702,Dog
n02123597_6710,Cat
n02123597_6717,Cat
n02123597_6721,Cat
n02123597_6737,Cat
n02123597_6787,Cat
n02123597_6873,Cat
n02123597_6904,Cat
n02123597_6956,Cat
n02123597_6969,Cat
n02123597_7016,Cat
n02123597_7033,Cat
n02123597_7055,Cat
n02123597_7069,Cat
n02123597_7078,Cat
n02123597_7090,Cat
n02123597_7094,Cat
n02123597_7098,Cat
n02123597_7099,Dog
n02123597_7121,Cat
n02123597_7128,Cat
n02123597_713,Cat
n02123597_7136,Dog
n02123597_7136,Person
n02123597_7137,Cat
n02123597_7150,"Dining table"
n02123597_7168,Cat
n02123597_7184,Cat
n02123597_7193,Cat
n02123597_7208,Cat
n02123597_7208,Person
n02123597_7218,Dog
n02123597_722,Cat
n02123597_7269,Cat
n02123597_727,Cat
n02123597_7283,Cat
n02123597_7297,Cat
n02123597_7308,Dog
n02123597_7317,Cat
n02123597_7344,Cat
n02123597_7358,Cat
n02123597_7373,Cat
n02123597_7423,Cat
n02123597_7446,Cat
n02123597_7473,Cat
n02123597_7485,Person
n02123597_7485,"Dining table"
n02123597_7485,Cat
n02123597_7485,Chair
n02123597_749,Person
n02123597_749,Dog
n02123597_7539,Cat
n02123597_7557,Cat
n02123597_7563,Cat
n02123597_7583,Cat
n02123597_7618,Cat
n02123597_765,Cat
n02123597_7681,Cat
n02123597_7684,Cat
n02123597_7688,Cat
n02123597_7703,Cat
n02123597_7704,Cat
n02123597_7712,Cat
n02123597_7798,Cat
n02123597_7820,Person
n02123597_7835,Cat
n02123597_7835,Sofa
n02123597_7839,Cat
n02123597_7863,Cat
n02123597_7885,Cat
n02123597_7895,Dog
n02123597_7931,Cat
n02123597_7933,Cat
n02123597_7963,Cat
n02123597_7999,Cat
n02123597_8002,Cat
n02123597_8009,Cat
n02123597_8010,Cat
n02123597_8089,Cat
n02123597_8099,Cat
n02123597_8113,Cat
n02123597_8131,Cat
n02123597_8136,Cat
n02123597_8165,Cat
n02123597_8220,Cat
n02123597_8337,Cat
n02123597_8397,Cat
n02123597_8438,Cat
n02123597_8490,Dog
n02123597_8497,Cat
n02123597_8497,Chair
n02123597_85,Cat
n02123597_8521,Cat
n02123597_854,Cat
n02123597_8584,Dog
n02123597_8584,Cat
n02123597_8588,Cat
n02123597_8644,Cat
n02123597_8656,Cat
n02123597_8672,Bicycle
n02123597_8672,Dog
n02123597_870,Cat
n02123597_8814,Cat
n02123597_893,Cat
n02123597_893,Person
n02123597_9032,Cat
n02123597_9079,Cat
n02123597_9091,Cat
n02123597_9091,Person
n02123597_9134,Cat
n02123597_914,Cat
n02123597_9174,Cat
n02123597_9200,Cat
n02123597_9288,Cat
n02123597_9392,Cat
n02123597_9394,Cat
n02123597_9396,Cat
n02123597_9414,Cat
n02123597_9414,"Potted plant"
n02123597_9444,Cat
n02123597_95,Cat
n02123597_9501,Cat
n02123597_9531,Cat
n02123597_9655,Cat
n02123597_9656,Dog
n02123597_9656,Car
n02123597_9663,Cat
n02123597_9668,Cat
n02123597_9816,Cat
n02123597_9823,Cat
n02123597_9860,Cat
n02123597_9888,Cat
n02123597_989,Cat
n02123597_9901,Cat
n02123597_9901,Person
n02123597_9939,Cat
n02123597_9939,"Dining table"
n02123597_9939,Chair
n02123597_9948,Dog
n02123045_10096,Cat
n02123045_101,Cat
n02123045_10136,Cat
n02123045_10154,Cat
n02123045_10156,Cat
n02123045_10187,Cat
n02123045_10197,Cat
n02123045_10203,Cat
n02123045_10229,Cat
n02123045_10232,Cat
n02123045_10241,Cat
n02123045_10431,Cat
n02123045_10473,Cat
n02123045_10510,Cat
n02123045_10533,Cat
n02123045_10543,Cat
n02123045_1055,Cat
n02123045_10553,Cat
n02123045_10570,Cat
n02123045_10580,Cat
n02123045_10603,Cat
n02123045_10614,Cat
n02123045_10625,Cat
n02123045_10633,Cat
n02123045_10634,Cat
n02123045_10638,Cat
n02123045_10651,Cat
n02123045_10664,Cat
n02123045_10681,Cat
n02123045_10688,Cat
n02123045_10689,Cat
n02123045_10703,Cat
n02123045_10775,Cat
n02123045_10788,Cat
n02123045_10834,Cat
n02123045_10838,Cat
n02123045_10845,Cat
n02123045_10849,Cat
n02123045_10866,Cat
n02123045_10873,Cat
n02123045_10877,Cat
n02123045_10878,Cat
n02123045_10884,Cat
n02123045_10884,Chair
n02123045_10885,Cat
n02123045_10886,Cat
n02123045_10887,Cat
n02123045_10890,Cat
n02123045_10890,Person
n02123045_10894,Person
n02123045_10894,Cat
n02123045_10938,Cat
n02123045_10973,Cat
n02123045_11006,Cat
n02123045_11017,Cat
n02123045_11019,Cat
n02123045_11021,Cat
n02123045_11031,Cat
n02123045_11032,Cat
n02123045_11034,Cat
n02123045_11035,Cat
n02123045_11038,Cat
n02123045_11039,Cat
n02123045_11041,Cat
n02123045_11047,Cat
n02123045_11048,Cat
n02123045_11101,Cat
n02123045_11117,Cat
n02123045_11126,Cat
n02123045_11187,Cat
n02123045_1120,Cat
n02123045_11216,Cat
n02123045_11244,Cat
n02123045_11247,Cat
n02123045_11255,Dog
n02123045_11262,Cat
n02123045_11341,Cat
n02123045_11362,Cat
n02123045_11454,Cat
n02123045_11459,Cat
n02123045_11465,Cat
n02123045_11472,Cat
n02123045_11477,Cat
n02123045_11485,Cat
n02123045_11492,Cat
n02123045_11497,Cat
n02123045_11501,Cat
n02123045_11502,Cat
n02123045_11508,Cat
n02123045_11514,Cat
n02123045_11536,Cat
n02123045_11561,Cat
n02123045_11561,Sofa
n02123045_11562,Cat
n02123045_11566,Cat
n02123045_11593,Cat
n02123045_11601,Cat
n02123045_11668,Cat
n02123045_1169,Cat
n02123045_11701,Cat
n02123045_11748,Cat
n02123045_11787,Cat
n02123045_11809,Cat
n02123045_11822,Person
n02123045_11822,Cat
n02123045_11826,Cat
n02123045_1184,Cat
n02123045_11844,Cat
n02123045_11847,Cat
n02123045_11848,Cat
n02123045_11859,Cat
n02123045_1189,Cat
n02123045_11955,Cat
n02123045_11963,Cat
n02123045_11978,Cat
n02123045_11978,Chair
n02123045_11994,Cat
n02123045_11995,Cat
n02123045_11996,Cat
n02123045_12010,Cat
n02123045_12040,Cat
n02123045_12046,Cat
n02123045_12060,Cat
n02123045_12069,Cat
n02123045_12077,Cat
n02123045_12081,Cat
n02123045_12084,Cat
n02123045_12088,Sofa
n02123045_12088,Cat
n02123045_12102,Cat
n02123045_12110,Cat
n02123045_12114,Person
n02123045_12117,Cat
n02123045_12119,Cat
n02123045_12120,Cat
n02123045_12122,Cat
n02123045_12124,Cat
n02123045_12163,Cat
n02123045_12181,Cat
n02123045_12185,Cat
n02123045_12200,Cat
n02123045_12206,Cat
n02123045_12211,Cat
n02123045_12214,Cat
n02123045_12219,Cat
n02123045_12237,Cat
n02123045_12262,Cat
n02123045_12278,Cat
n02123045_12297,Cat
n02123045_12303,Cat
n02123045_12323,Cat
n02123045_12325,Cat
n02123045_12327,Cat
n02123045_12332,Cat
n02123045_12390,Cat
n02123045_12411,Cat
n02123045_12462,Cat
n02123045_12465,Cat
n02123045_12482,Cat
n02123045_12483,Cat
n02123045_12558,Cat
n02123045_1259,Cat
n02123045_12620,Cat
n02123045_12626,Cat
n02123045_12632,Cat
n02123045_12655,Cat
n02123045_12657,Cat
n02123045_12658,Cat
n02123045_12659,Cat
n02123045_12662,Cat
n02123045_12666,Cat
n02123045_12677,Cat
n02123045_12682,Cat
n02123045_12691,Cat
n02123045_12691,Sofa
n02123045_12706,Cat
n02123045_12736,Cat
n02123045_12746,Cat
n02123045_12748,Cat
n02123045_12755,Cat
n02123045_12761,Cat
n02123045_12762,Cat
n02123045_12769,Cat
n02123045_12775,Cat
n02123045_12775,Person
n02123045_12800,Cat
n02123045_12812,Cat
n02123045_12812,Chair
n02123045_12818,Cat
n02123045_12820,Cat
n02123045_12826,Cat
n02123045_12833,Cat
n02123045_12838,Cat
n02123045_12844,Cat
n02123045_12852,Cat
n02123045_12890,Cat
n02123045_12957,Cat
n02123045_12966,Cat
n02123045_12974,Cat
n02123045_12980,Dog
n02123045_12998,Cat
n02123045_13011,Cat
n02123045_13015,Cat
n02123045_13021,Cat
n02123045_13023,Cat
n02123045_13034,Cat
n02123045_13038,Cat
n02123045_13039,Cat
n02123045_13042,Cat
n02123045_13047,Cat
n02123045_13048,Cat
n02123045_13060,Cat
n02123045_13066,Cat
n02123045_13139,Cat
n02123045_13141,Cat
n02123045_13151,Cat
n02123045_13159,Cat
n02123045_13163,Dog
n02123045_13166,Cat
n02123045_13169,Cat
n02123045_13171,Person
n02123045_13171,Chair
n02123045_13172,Person
n02123045_13174,Cat
n02123045_13186,Cat
n02123045_13192,Cat
n02123045_13197,Cat
n02123045_13199,Cat
n02123045_13202,Cat
n02123045_13211,Cat
n02123045_13211,TV/Monitor
n02123045_13212,Cat
n02123045_13220,Cat
n02123045_13228,Cat
n02123045_13283,Cat
n02123045_13299,Cat
n02123045_13299,Sofa
n02123045_13299,Person
n02123045_13304,Cat
n02123045_13308,Cat
n02123045_13309,Cat
n02123045_13341,Cat
n02123045_13354,Cat
n02123045_13360,TV/Monitor
n02123045_13360,Cat
n02123045_13363,Cat
n02123045_13368,Cat
n02123045_13368,Dog
n02123045_13370,Cat
n02123045_1361,Cat
n02123045_1405,Cat
n02123045_1417,Cat
n02123045_143,Cat
n02123045_1437,Cat
n02123045_1438,Cat
n02123045_1462,Cat
n02123045_1483,Cat
n02123045_1526,Cat
n02123045_1580,Cat
n02123045_1596,Cat
n02123045_16131,Cat
n02123045_16318,Cat
n02123045_1662,Cat
n02123045_16830,Cat
n02123045_169,Cat
n02123045_172,Cat
n02123045_173,Cat
n02123045_1754,Cat
n02123045_1787,Cat
n02123045_18,Cat
n02123045_1826,Cat
n02123045_184,Cat
n02123045_18568,Cat
n02123045_18654,Cat
n02123045_1902,Cat
n02123045_1955,Cat
n02123045_2025,Cat
n02123045_2033,Cat
n02123045_2038,Cat
n02123045_2062,Cat
n02123045_2071,Cat
n02123045_2087,Cat
n02123045_21002,Cat
n02123045_2110,Cat
n02123045_21174,Cat
n02123045_21184,Cat
n02123045_2138,Cat
n02123045_2143,Cat
n02123045_2145,Cat
n02123045_2153,Cat
n02123045_21545,Cat
n02123045_2218,Cat
n02123045_2244,Cat
n02123045_2274,Cat
n02123045_2286,Dog
n02123045_2286,Chair
n02123045_2315,Cat
n02123045_2336,Cat
n02123045_2338,Cat
n02123045_2354,Cat
n02123045_2384,Cat
n02123045_2418,Cat
n02123045_2439,Cat
n02123045_2466,Cat
n02123045_2511,Cat
n02123045_2608,Cat
n02123045_262,Cat
n02123045_2627,Cat
n02123045_2641,Cat
n02123045_2664,Cat
n02123045_2664,"Potted plant"
n02123045_2705,Cat
n02123045_2714,Cat
n02123045_2714,Dog
n02123045_2714,Sofa
n02123045_2738,Cat
n02123045_2742,Cat
n02123045_2747,Cat
n02123045_2757,Cat
n02123045_2777,Cat
n02123045_281,Cat
n02123045_2825,Cat
n02123045_2825,Person
n02123045_2833,Cat
n02123045_2833,"Potted plant"
n02123045_2852,Cat
n02123045_2899,Cat
n02123045_2902,Cat
n02123045_2926,Cat
n02123045_2929,Person
n02123045_2929,Cat
n02123045_3006,Cat
n02123045_3027,Cat
n02123045_3069,Cat
n02123045_3078,Cat
n02123045_3089,Cat
n02123045_3098,Cat
n02123045_3144,Cat
n02123045_3217,Cat
n02123045_3244,Cat
n02123045_328,Cat
n02123045_3281,Cat
n02123045_3298,Cat
n02123045_3320,Cat
n02123045_3342,Cat
n02123045_3429,Cat
n02123045_3435,Cat
n02123045_344,Cat
n02123045_3451,Cat
n02123045_3477,Cat
n02123045_3486,Cat
n02123045_3491,Cat
n02123045_3527,Cat
n02123045_355,Cat
n02123045_3551,Cat
n02123045_3557,Cat
n02123045_3558,Cat
n02123045_3566,Cat
n02123045_3567,Cat
n02123045_3588,Cat
n02123045_359,Cat
n02123045_3593,Cat
n02123045_3649,Cat
n02123045_3649,Car
n02123045_3729,Cat
n02123045_377,Cat
n02123045_3838,Cat
n02123045_385,Cat
n02123045_3854,Cat
n02123045_3868,Car
n02123045_3868,Cat
n02123045_3872,Cat
n02123045_3884,Cat
n02123045_390,Cat
n02123045_3965,Cat
n02123045_3965,Sofa
n02123045_3968,Cat
n02123045_3974,Cat
n02123045_3980,Cat
n02123045_3998,Cat
n02123045_4086,Cat
n02123045_4111,Cat
n02123045_4280,Cat
n02123045_4300,Cat
n02123045_4301,Cat
n02123045_4314,Cat
n02123045_4482,Cat
n02123045_452,Cat
n02123045_4550,Cat
n02123045_4550,Sofa
n02123045_4571,Cat
n02123045_4593,Cat
n02123045_4629,Cat
n02123045_4717,Cat
n02123045_4720,Cat
n02123045_4721,Cat
n02123045_473,Cat
n02123045_4733,Cat
n02123045_4742,Cat
n02123045_4841,Cat
n02123045_4842,Cat
n02123045_4850,Cat
n02123045_4881,Cat
n02123045_4929,Cat
n02123045_5009,Cat
n02123045_502,Cat
n02123045_5057,Cat
n02123045_507,Cat
n02123045_5116,Cat
n02123045_5116,Chair
n02123045_5116,"Dining table"
n02123045_5123,Cat
n02123045_5167,Cat
n02123045_5173,Cat
n02123045_5175,Cat
n02123045_5179,Cat
n02123045_5204,Cat
n02123045_5216,Cat
n02123045_5236,Cat
n02123045_5271,Cat
n02123045_5369,Cat
n02123045_5369,"Dining table"
n02123045_5369,Chair
n02123045_5387,Cat
n02123045_5392,Cat
n02123045_5446,Cat
n02123045_5466,Cat
n02123045_5476,Cat
n02123045_5525,Cat
n02123045_5549,Cat
n02123045_5556,Cat
n02123045_5597,Cat
n02123045_5616,Cat
n02123045_562,Cat
n02123045_5713,Cat
n02123045_5747,Cat
n02123045_5775,Cat
n02123045_5803,Cat
n02123045_5803,"Dining table"
n02123045_5892,Cat
n02123045_5915,Cat
n02123045_6039,Cat
n02123045_6080,Cat
n02123045_6091,TV/Monitor
n02123045_6091,Person
n02123045_6091,Cat
n02123045_6109,Cat
n02123045_6123,Cat
n02123045_6125,Cat
n02123045_6219,Cat
n02123045_624,Cat
n02123045_6260,Cat
n02123045_6283,Cat
n02123045_6286,Cat
n02123045_6412,Cat
n02123045_6426,Cat
n02123045_6434,Cat
n02123045_6470,Cat
n02123045_648,Cat
n02123045_6494,Cat
n02123045_6572,Cat
n02123045_659,Cat
n02123045_662,Cat
n02123045_6622,Cat
n02123045_6629,Cat
n02123045_6636,Cat
n02123045_6638,Cat
n02123045_6677,Cat
n02123045_6741,Cat
n02123045_6769,Cat
n02123045_6992,Cat
n02123045_7021,Cat
n02123045_7048,Cat
n02123045_7052,Cat
n02123045_713,Cat
n02123045_7161,Cat
n02123045_7181,Cat
n02123045_7183,Cat
n02123045_7197,Cat
n02123045_7240,Cat
n02123045_7262,Cat
n02123045_7288,Cat
n02123045_7302,Cat
n02123045_7307,Cat
n02123045_7335,Cat
n02123045_734,Cat
n02123045_7423,Dog
n02123045_7449,Cat
n02123045_7471,Cat
n02123045_7482,Cat
n02123045_7483,Cat
n02123045_7495,Cat
n02123045_7509,Cat
n02123045_7538,Cat
n02123045_7649,Cat
n02123045_768,Cat
n02123045_7747,Cat
n02123045_776,Cat
n02123045_7770,Cat
n02123045_7774,Cat
n02123045_7804,Cat
n02123045_7812,Cat
n02123045_782,Cat
n02123045_7838,Cat
n02123045_7877,Cat
